CTR;Steer
-0.1373;-0.053714
-0.1343;-0.0450968
-0.1318;-0.0444059
-0.1247;-0.0546086
-0.1151;-0.060991
-0.1035;-0.0666793
0.0168;-0.302133
0.1292;-0.303257
0.1914;-0.212283
0.3082;-0.339157
0.5179;-0.556671
0.5643;-0.237313
0.643;-0.31404
0.6773;-0.230723
0.7083;-0.229127
0.7625;-0.284039
0.8234;-0.306985
0.8491;-0.240865
0.857;-0.206878
0.864;-0.20656
0.8633;-0.191487
0.8539;-0.173104
0.8452;-0.173622
0.8206;-0.138542
0.8047;-0.153959
0.7665;-0.104013
0.7441;-0.132625
0.6939;-0.0698416
0.571;0.0937079
0.4997;0.00095305
0.4634;-0.0638336
0.3888;0.023762
0.3502;-0.0426231
0.3111;-0.0359137
0.2307;0.058631
0.1475;0.0766372
0.1056;0.0002694
-0.0182;0.182649
-0.1415;0.200214
-0.2196;0.121639
-0.2494;0.0296338
-0.2421;-0.0455402
-0.172;-0.181569
-0.1317;-0.127948
-0.0543;-0.213731
-0.0169;-0.139333
0.0867;-0.287316
0.1186;-0.14876
0.1757;-0.207813
0.2718;-0.300364
0.31;-0.190449
0.3255;-0.147537
0.3506;-0.170677
0.3604;-0.141727
0.3747;-0.15306
0.3792;-0.134324
0.3795;-0.126159
0.3693;-0.103814
0.3527;-0.0887001
0.3421;-0.0992811
0.3025;-0.0354924
0.2695;-0.0438771
0.2515;-0.0713029
0.2326;-0.0667842
0.2126;-0.0616905
0.1698;-0.0097554
0.073;0.112728
0.0206;0.0317778
-0.0305;0.0368581
-0.0808;0.0428435
-0.1058;-0.00395365
-0.155;0.0519039
-0.1795;0.0062686
-0.2036;0.0091854
-0.2275;0.0124842
-0.275;0.0669467
-0.3217;0.0725125
-0.3795;0.103572
-0.3809;-0.0088273
-0.3594;-0.0576726
-0.2929;-0.157501
-0.2479;-0.121127
-0.2036;-0.12627
-0.1172;-0.223372
0.0465;-0.40255
0.1207;-0.23474
0.1537;-0.157367
0.1847;-0.15811
0.2421;-0.219641
0.2686;-0.16195
0.3153;-0.209513
0.3547;-0.201
0.3715;-0.158506
0.3862;-0.156704
0.3991;-0.155238
0.4194;-0.173293
0.4269;-0.149031
0.4376;-0.157255
0.4374;-0.135644
0.4353;-0.131747
0.4187;-0.100466
0.4097;-0.114521
0.3874;-0.0847695
0.374;-0.100747
0.3433;-0.0617132
0.3071;-0.0454367
0.2663;-0.0302499
0.2218;-0.0162858
0.1984;-0.055075
0.1744;-0.0503622
0.1238;0.0103659
0.0701;0.0245859
0.0148;0.0360735
-0.069;0.105678
-0.0969;-0.0018886
-0.1506;0.0578417
-0.201;0.0589022
-0.2267;0.0134706
-0.2358;-0.0182465
-0.2152;-0.0806289
-0.1986;-0.0750196
-0.1668;-0.110106
-0.1515;-0.0793255
-0.1369;-0.080047
-0.1228;-0.0811006
-0.0962;-0.110043
-0.0837;-0.0836757
-0.0612;-0.10702
-0.0414;-0.104569
-0.0327;-0.083658
-0.0249;-0.0830156
-0.0115;-0.0962198
-0.0059;-0.0814569
-0.0012;-0.0803613
0.0028;-0.0795627
0.0084;-0.0836069
0.0109;-0.0777873
0.0101;-0.0710724
0.0085;-0.0692366
0.0031;-0.0608282
-0.0007;-0.0634578
-0.0104;-0.0501976
-0.0163;-0.0569045
-0.0164;-0.0684813
0.0053;-0.115339
0.0306;-0.126349
0.0804;-0.182859
0.1036;-0.133191
0.1452;-0.176304
0.1638;-0.133176
0.1962;-0.165734
0.2226;-0.157805
0.2427;-0.148341
0.2561;-0.13708
0.2603;-0.11944
0.263;-0.116976
0.264;-0.113858
0.2624;-0.108549
0.2549;-0.0957518
0.2419;-0.0829228
0.2334;-0.0907645
0.2238;-0.0872364
0.2129;-0.0831078
0.1877;-0.0508217
0.174;-0.0718537
0.1601;-0.0694487
0.1612;-0.0996943
0.1629;-0.101231
0.1629;-0.0979122
0.1612;-0.0943378
0.1544;-0.083195
0.1494;-0.0861197
0.1433;-0.0830764
0.128;-0.0624454
0.1189;-0.0735398
0.0864;-0.021908
0.0604;-0.0310382
0.0464;-0.0529614
0.0319;-0.0498024
0.0008;-0.0119378
-0.0329;-0.00166635
-0.0505;-0.0312011
-0.0683;-0.0280969
-0.0865;-0.0245237
-0.1212;0.0137419
-0.1372;-0.0211895
-0.1241;-0.0812924
-0.0966;-0.114169
-0.085;-0.0840666
-0.0804;-0.0707164
-0.0765;-0.0698632
-0.0706;-0.0747129
-0.0686;-0.0671786
-0.0666;-0.0674453
-0.0666;-0.063412
-0.0672;-0.0620884
-0.0703;-0.0565882
-0.0727;-0.0575919
-0.0794;-0.0479472
-0.0835;-0.0524904
-0.0935;-0.0391437
-0.1055;-0.0332909
-0.1122;-0.0428298
-0.1268;-0.0247764
-0.1348;-0.036709
-0.143;-0.0350075
-0.1607;-0.0132722
-0.1701;-0.0283771
-0.1895;-0.0053724
-0.1996;-0.0223576
-0.2304;0.0237776
-0.2409;-0.0151269
-0.2513;-0.0136413
-0.3141;0.100736
-0.3208;-0.0102988
-0.3129;-0.0405274
-0.2888;-0.076398
-0.265;-0.0792355
-0.2536;-0.0560187
-0.2322;-0.0791126
-0.2221;-0.0579165
-0.2125;-0.0582503
-0.1944;-0.0778681
-0.186;-0.0596351
-0.1781;-0.059731
-0.1636;-0.0750242
-0.1571;-0.0599207
-0.1458;-0.0711428
-0.1367;-0.0680394
-0.1329;-0.057943
-0.1297;-0.0571581
-0.125;-0.0608006
-0.1234;-0.0547789
-0.1219;-0.054743
-0.1213;-0.0529723
-0.109;-0.0781628
-0.0821;-0.111357
-0.041;-0.145901
-0.0215;-0.105616
-0.0032;-0.105959
0.0304;-0.141614
0.0601;-0.138299
0.0731;-0.106886
0.0849;-0.106298
0.1051;-0.126181
0.1135;-0.103897
0.1207;-0.102638
0.1316;-0.111739
0.138;-0.103768
0.1394;-0.0940473
0.1334;-0.078414
0.1236;-0.0694058
0.1171;-0.0750894
0.092;-0.0341704
0.0706;-0.0383957
0.0462;-0.0287588
0.0331;-0.0494103
0.0195;-0.0463801
0.0051;-0.0426226
-0.0254;-0.00583495
-0.0583;0.0039292
-0.0754;-0.0250681
-0.1101;0.015392
-0.1278;-0.0158891
-0.1635;0.0255476
-0.2751;0.194225
-0.2835;-0.0107731
-0.2822;-0.030227
-0.2808;-0.0304966
-0.2782;-0.0331475
-0.2757;-0.0331846
-0.2746;-0.0304123
-0.2727;-0.032161
-0.2718;-0.0301601
-0.2699;-0.0323101
-0.2695;-0.0292354
-0.269;-0.0293759
-0.2689;-0.0284564
-0.2691;-0.0276919
-0.2697;-0.026667
-0.2702;-0.0266569
-0.2708;-0.0262315
-0.2715;-0.0257908
-0.2791;-0.0107112
-0.2858;-0.0113633
-0.2361;-0.1315
-0.2195;-0.0676805
-0.2035;-0.0687788
-0.1727;-0.102912
-0.1581;-0.0726234
-0.1441;-0.0734513
-0.1307;-0.074196
-0.1057;-0.101093
-0.094;-0.0762011
-0.0732;-0.0974845
-0.0638;-0.0760626
-0.0477;-0.0918538
-0.0346;-0.0878015
-0.0248;-0.0826591
-0.0212;-0.0707885
-0.0165;-0.0736852
-0.0154;-0.0666425
-0.015;-0.065295
-0.0153;-0.0638424
-0.0208;-0.052607
-0.024;-0.056715
-0.0325;-0.0448237
-0.0377;-0.0506249
-0.0498;-0.034985
-0.0567;-0.0443216
-0.0719;-0.0254057
-0.0892;-0.0185661
-0.1284;0.0311781
-0.1498;-0.001137
-0.1605;-0.0208517
-0.1931;0.0279348
-0.2154;0.0107875
-0.2478;0.0359714
-0.2582;-0.0063395
-0.278;0.0155695
-0.2876;-0.0032467
-0.2969;-0.00230325
-0.3152;0.0185994
-0.324;0.00108135
-0.3409;0.0199868
-0.3561;0.0190449
-0.3642;0.00624195
-0.3641;-0.009991
-0.3551;-0.0289634
-0.2439;-0.249921
-0.2307;-0.0557861
-0.2098;-0.0742162
-0.192;-0.0705902
-0.1762;-0.0688721
-0.1627;-0.0662158
-0.1469;-0.0731123
-0.1393;-0.0577827
-0.1343;-0.0532655
-0.1327;-0.0466392
-0.1317;-0.0455233
-0.1311;-0.0447478
-0.1316;-0.042407
-0.1326;-0.0411907
-0.1358;-0.0362428
-0.1441;-0.0247257
-0.1383;-0.0537266
-0.1125;-0.0975403
-0.1023;-0.0678192
-0.0929;-0.0675827
-0.0759;-0.0852948
-0.0683;-0.0676006
-0.0553;-0.080323
-0.0451;-0.0762304
-0.0411;-0.0644099
-0.0378;-0.063486
-0.0331;-0.0669744
-0.0351;-0.0532569
-0.0411;-0.0443363
-0.0496;-0.0380365
-0.0547;-0.0440442
-0.0663;-0.029271
-0.0799;-0.0231911
-0.0874;-0.0342224
-0.1033;-0.0149857
-0.1117;-0.0286699
-0.1205;-0.0264896
-0.1295;-0.0246749
-0.2006;0.11029
-0.2231;0.016577
-0.2336;-0.00573125
-0.244;-0.00424925
-0.2544;-0.00256205
-0.275;0.0210655
-0.2852;0.00193805
-0.2951;0.0029706
-0.305;0.0046081
-0.3234;0.0245298
-0.3367;0.0164932
-0.3336;-0.016605
-0.3266;-0.0252917
-0.3228;-0.0193003
-0.319;-0.0197108
-0.3111;-0.0289403
-0.3028;-0.0308339
-0.2862;-0.0497808
-0.2821;-0.0252547
-0.2782;-0.0253006
-0.2705;-0.0339204
-0.2667;-0.026557
-0.263;-0.0267805
-0.2558;-0.0347326
-0.2523;-0.0277315
-0.2457;-0.0347986
-0.2194;-0.0780339
-0.2141;-0.0367219
-0.2125;-0.0294556
-0.2121;-0.0270096
-0.212;-0.0263186
-0.2123;-0.0253674
-0.2134;-0.0234957
-0.2151;-0.0219332
-0.2161;-0.0230751
-0.2158;-0.0256122
-0.2;-0.0588822
-0.1796;-0.0710524
-0.1313;-0.134032
-0.1078;-0.0879029
-0.0853;-0.0892352
-0.0635;-0.0910735
-0.0424;-0.0928173
-0.0023;-0.136831
0.0165;-0.0970594
0.0342;-0.0975315
0.067;-0.132685
0.0961;-0.129698
0.109;-0.0992875
0.1311;-0.121068
0.1488;-0.114997
0.1559;-0.0949404
0.1618;-0.0935063
0.1666;-0.0921096
0.173;-0.0963561
0.1746;-0.0870834
0.1751;-0.085046
0.1729;-0.0794024
0.1658;-0.0686203
0.1588;-0.0678497
0.1134;0.0157036
0.0967;-0.0392398
0.0796;-0.0359146
0.0437;0.00704855
0.0249;-0.0243439
-0.0136;0.0208379
-0.0333;-0.0137904
-0.0729;0.031986
-0.1337;0.0835729
-0.154;0.00569485
-0.2292;0.126889
-0.2467;0.0142378
-0.2923;0.077424
-0.3058;0.0154019
-0.3299;0.0403818
-0.3614;0.0600875
-0.3706;0.0170528
-0.3863;0.032601
-0.3931;0.0160175
-0.3992;0.0157321
-0.4095;0.0258819
-0.4137;0.0145187
-0.4203;0.0205189
-0.4211;0.0092494
-0.4149;-0.00547315
-0.3961;-0.0332951
-0.3792;-0.0318405
-0.3617;-0.0354846
-0.3434;-0.0396579
-0.3062;-0.0828848
-0.2874;-0.0487611
-0.2689;-0.0508017
-0.2505;-0.0532364
-0.2321;-0.0558804
-0.1779;-0.135521
-0.1428;-0.102515
-0.0695;-0.189875
-0.0194;-0.150981
-0.0129;-0.0647491
-0.0077;-0.0629253
-0.0034;-0.0617686
0.0028;-0.0665
0.0058;-0.0605529
0.0061;-0.0552009
0.0056;-0.0535287
-0.0002;-0.0420586
-0.0035;-0.0465619
-0.012;-0.0348809
-0.0172;-0.0406923
-0.029;-0.0257078
-0.0508;-0.0024124
-0.0674;-0.0102887
-0.0851;-0.00539115
-0.0942;-0.021179
-0.1419;0.0632469
-0.1619;0.0109279
-0.1806;0.0112232
-0.1896;-0.00673205
-0.2069;0.0125664
-0.2467;0.0636598
-0.2523;-0.0037741
-0.2511;-0.0174285
-0.2413;-0.0359779
-0.205;-0.0943204
-0.1863;-0.0618322
-0.1691;-0.0613277
-0.1611;-0.0440471
-0.1461;-0.0602241
-0.139;-0.0454196
-0.1323;-0.0455584
-0.1258;-0.0460705
-0.1197;-0.0461257
-0.1084;-0.0581665
-0.0897;-0.0757266
-0.086;-0.0462386
-0.0802;-0.0512685
-0.078;-0.0443595
-0.075;-0.046372
-0.074;-0.042485
-0.0734;-0.0417383
-0.0737;-0.0398565
-0.0755;-0.0365487
-0.077;-0.0368852
-0.0787;-0.0361909
-0.0834;-0.0294442
-0.0967;-0.0102008
-0.1007;-0.0281505
-0.105;-0.026853
-0.1142;-0.0156159
-0.1192;-0.0232063
-0.1296;-0.0107815
-0.1406;-0.0078612
-0.1463;-0.017533
-0.1579;-0.0039141
-0.1638;-0.0143472
-0.2045;0.0614601
-0.2158;0.00446295
-0.2209;-0.0070616
-0.2259;-0.00639865
-0.2336;0.00027315
-0.2351;-0.0117843
-0.2229;-0.0409028
-0.2141;-0.0353158
-0.1926;-0.0638445
-0.1607;-0.0893491
-0.1219;-0.108908
-0.1133;-0.0497415
-0.1055;-0.0492588
-0.098;-0.0497348
-0.0842;-0.0643627
-0.0778;-0.0504838
-0.0666;-0.0617305
-0.0617;-0.0498346
-0.0534;-0.0578529
-0.0499;-0.048753
-0.047;-0.0479645
-0.0424;-0.0520333
-0.0389;-0.0503388
-0.0387;-0.0437495
-0.0396;-0.0413947
-0.0408;-0.0405943
-0.0443;-0.0354471
-0.0494;-0.0314574
-0.0525;-0.0349662
-0.056;-0.0336132
-0.0639;-0.0235962
-0.0683;-0.0299021
-0.0731;-0.0283455
-0.0781;-0.0271565
-0.0889;-0.013892
-0.0947;-0.0229747
-0.1006;-0.0218394
-0.1197;0.00748545
-0.1264;-0.0162463
-0.1397;-0.0009815
-0.1464;-0.0131033
-0.1598;0.0023866
-0.1665;-0.00992515
-0.1731;-0.0090486
-0.1798;-0.0077537
-0.1886;-0.0021394
-0.1893;-0.0181397
-0.1832;-0.0325631
-0.1766;-0.0344648
-0.168;-0.0396708
-0.1503;-0.0604507
-0.1416;-0.0436849
-0.1253;-0.0612672
-0.1175;-0.0453785
-0.1102;-0.0454184
-0.0962;-0.0608703
-0.0835;-0.0601335
-0.0722;-0.0589924
-0.0551;-0.0731299
-0.0494;-0.0511602
-0.0473;-0.0442515
-0.0458;-0.0432536
-0.0438;-0.0445317
-0.0435;-0.041155
-0.0435;-0.0405332
-0.044;-0.0394362
-0.0461;-0.0358982
-0.052;-0.0273872
-0.0547;-0.0333548
-0.061;-0.0251793
-0.0646;-0.030007
-0.0725;-0.0201858
-0.0768;-0.0267024
-0.0861;-0.0152643
-0.0911;-0.0230688
-0.1014;-0.0108731
-0.1068;-0.0198097
-0.1179;-0.00668575
-0.1236;-0.0165689
-0.1524;0.0340273
-0.1581;-0.0112387
-0.1636;-0.0107319
-0.1745;0.00179035
-0.1799;-0.0083097
-0.1953;0.014098
-0.1989;-0.0088626
-0.2001;-0.0133825
-0.1967;-0.0229942
-0.1822;-0.0472781
-0.1728;-0.0384017
-0.1427;-0.0842453
-0.1235;-0.0652636
-0.1144;-0.0463714
-0.1058;-0.0466085
-0.0666;-0.113655
-0.0468;-0.0778018
-0.0368;-0.0596834
-0.0328;-0.048267
-0.0294;-0.0475623
-0.0264;-0.0471991
-0.0218;-0.0510782
-0.0191;-0.0476736
-0.0184;-0.0437694
-0.0184;-0.0423602
-0.0191;-0.0408457
-0.0202;-0.0398706
-0.0237;-0.0345337
-0.026;-0.0365757
-0.0287;-0.0353564
-0.0352;-0.0267638
-0.039;-0.0315743
-0.0474;-0.0210906
-0.052;-0.0279746
-0.0673;-0.00424595
-0.0787;-0.0102966
-0.0846;-0.0203693
-0.0966;-0.006321
-0.1092;-0.0031764
-0.1156;-0.0145586
-0.1284;0.0002256
-0.1413;0.00243125
-0.1541;0.0042283
-0.1665;0.00537155
-0.1725;-0.0064422
-0.1841;0.00658985
-0.1897;-0.0044753
-0.1951;-0.00396775
-0.2155;0.0292
-0.2193;-0.00332035
-0.2204;-0.00844515
-0.2142;-0.023868
-0.186;-0.072005
-0.1042;-0.191423
-0.0836;-0.0720711
-0.0464;-0.110828
-0.029;-0.0738234
-0.0125;-0.0744922
0.0189;-0.109012
0.0336;-0.0778334
0.0474;-0.0781271
0.1151;-0.19614
0.1237;-0.0792915
0.1359;-0.0883895
0.1401;-0.0730895
0.1433;-0.0716412
0.1471;-0.0734847
0.1476;-0.0670335
0.1368;-0.0428819
0.132;-0.0542279
0.1264;-0.0518511
0.1202;-0.0497812
0.1056;-0.030844
0.0882;-0.0226781
0.0787;-0.0370925
0.0582;-0.0120466
0.0358;-0.0049045
0.0241;-0.0245615
0.0121;-0.0221676
-0.0129;0.00758885
-0.0259;-0.0144482
-0.039;-0.0122637
-0.0657;0.0189742
-0.0793;-0.0051462
-0.0929;-0.00305975
-0.1065;-0.0009665
-0.158;0.0826375
-0.1628;-0.0099611
-0.1672;-0.0100175
-0.1704;-0.0118523
-0.1731;-0.0123607
-0.1754;-0.012728
-0.1763;-0.0153049
-0.1796;-0.0099201
-0.18;-0.0155701
-0.1802;-0.01585
-0.1801;-0.0163749
-0.1799;-0.016515
-0.1792;-0.0175304
-0.1788;-0.016901
-0.1783;-0.0170868
-0.1778;-0.0170729
-0.1739;-0.024371
-0.1731;-0.0182044
-0.1724;-0.0180232
-0.1709;-0.0197628
-0.1701;-0.0183977
-0.1685;-0.0201535
-0.1669;-0.02031
-0.1661;-0.018747
-0.1645;-0.0205047
-0.1637;-0.0189429
-0.163;-0.0187664
-0.1615;-0.0205106
-0.1594;-0.0219459
-0.1553;-0.0264833
-0.1398;-0.0515384
-0.1099;-0.0847684
-0.0612;-0.129643
-0.037;-0.0842543
0.0505;-0.224005
0.0891;-0.132039
0.1545;-0.195526
0.1619;-0.0807173
0.1674;-0.077826
0.1746;-0.0823933
0.1765;-0.0721666
0.1765;-0.0684548
0.1749;-0.0651023
0.1721;-0.0623683
0.1635;-0.0495601
0.151;-0.0399606
0.1433;-0.0484772
0.1258;-0.0263151
0.1051;-0.0168627
0.0938;-0.0340146
0.0304;0.0796802
0.0164;-0.017028
-0.0103;0.0123822
-0.0237;-0.012196
-0.037;-0.0103825
-0.064;0.0210995
-0.0777;-0.00340665
-0.1045;0.0268656
-0.1178;0.0019195
-0.1437;0.0310764
-0.1564;0.00665955
-0.1806;0.0333799
-0.1923;0.010231
-0.2145;0.0346683
-0.225;0.0129558
-0.2447;0.0344331
-0.2628;0.0340795
-0.2789;0.032634
-0.2861;0.016057
-0.2928;0.0162084
-0.3047;0.0285458
-0.3148;0.0266182
-0.3227;0.0235645
-0.3258;0.0145924
-0.3303;0.0182326
-0.3311;0.0111181
-0.3304;0.0081783
-0.2827;-0.0928353
-0.252;-0.0633143
-0.2173;-0.0764107
-0.1482;-0.155502
-0.114;-0.0907746
-0.0807;-0.0939292
-0.0157;-0.167071
0.0471;-0.172115
0.077;-0.110838
0.1327;-0.17086
0.1841;-0.170062
0.2079;-0.118536
0.2507;-0.163081
0.2701;-0.119326
0.288;-0.119155
0.3045;-0.118982
0.3335;-0.148499
0.346;-0.117547
0.3663;-0.136375
0.3742;-0.112947
0.3805;-0.110883
0.389;-0.116752
0.3911;-0.104463
0.3855;-0.0884155
0.3805;-0.0890557
0.3669;-0.0699992
0.3483;-0.0573833
0.3373;-0.071102
0.3105;-0.0356372
0.3122;-0.0930483
0.3069;-0.0784068
0.2993;-0.0728164
0.2941;-0.0769835
0.2811;-0.059574
0.2733;-0.0689407
0.2648;-0.0663981
0.2554;-0.0633158
0.2342;-0.0366529
0.1825;0.0320109
0.1679;-0.0400831
0.1386;-0.0063574
0.1078;0.0012087
0.0919;-0.0262522
0.0597;0.0111479
0.0433;-0.0180137
0.0269;-0.0155672
-0.0236;0.0602196
-0.058;0.0332086
-0.0913;0.0360493
-0.1073;0.0039029
-0.1395;0.0412027
-0.1151;-0.0755998
-0.086;-0.0893218
-0.0398;-0.130432
0.0483;-0.227471
0.0879;-0.136455
0.1053;-0.0947176
0.1507;-0.157603
0.1637;-0.0948348
0.1938;-0.133647
0.2013;-0.0896724
0.2119;-0.0975683
0.2154;-0.084001
0.2177;-0.0820549
0.216;-0.0739079
0.2128;-0.0705343
0.2035;-0.057041
0.1903;-0.0473562
0.1823;-0.0566473
0.164;-0.0333843
0.1537;-0.0479162
0.1311;-0.0199917
0.1059;-0.0110647
0.0925;-0.0327009
0.0787;-0.0298703
0.0496;0.0050699
0.0343;-0.0202522
0.0033;0.0157961
-0.0288;0.0228255
-0.045;-0.006522
-0.0772;0.0303466
-0.0934;0.0008233
-0.1093;0.00266295
-0.1252;0.00511055
-0.1569;0.041544
-0.1882;0.0455331
-0.2465;0.108401
-0.2726;0.0480527
-0.3045;0.0645899
-0.3132;0.0196515
-0.3211;0.0193971
-0.335;0.0336496
-0.3505;0.0393498
-0.3208;-0.0553448
-0.2893;-0.0635251
-0.187;-0.220377
-0.1189;-0.162132
-0.0553;-0.162645
-0.0253;-0.0999319
0.031;-0.160992
0.0836;-0.161524
0.1082;-0.109268
0.1314;-0.110014
0.1745;-0.156366
0.1945;-0.113263
0.2299;-0.149488
0.2457;-0.112781
0.2726;-0.139153
0.2941;-0.131725
0.3026;-0.107151
0.3097;-0.105571
0.3229;-0.119912
0.3259;-0.100125
0.3432;-0.131492
0.3643;-0.142439
0.4376;-0.258053
0.4776;-0.197692
0.55;-0.273627
0.6132;-0.265013
0.6408;-0.198274
0.6656;-0.196726
0.7255;-0.276274
0.7533;-0.216621
0.7629;-0.182042
0.774;-0.187094
0.7757;-0.168937
0.7717;-0.157323
0.766;-0.153451
0.7581;-0.148245
0.7354;-0.115608
0.7039;-0.0936346
0.685;-0.116342
0.6421;-0.0622281
0.592;-0.0406091
0.5646;-0.0821814
0.5062;-0.0116745
0.4424;0.00847425
0.4089;-0.0473052
0.3749;-0.0413926
0.3038;0.0433205
0.2669;-0.019678
0.202;0.045956
0.2115;-0.104375
0.3133;-0.304401
0.3301;-0.137086
0.3565;-0.160425
0.3765;-0.150813
0.3844;-0.12799
0.3908;-0.126146
0.3997;-0.13268
0.4028;-0.121747
0.4011;-0.112092
0.3873;-0.086016
0.3713;-0.0794016
0.3503;-0.0664268
0.3381;-0.0823658
0.3357;-0.101774
0.3515;-0.140719
0.3901;-0.192304
0.4706;-0.288415
0.4905;-0.170445
0.4965;-0.143793
0.5026;-0.14516
0.5028;-0.133641
0.4924;-0.111127
0.4763;-0.0975503
0.4658;-0.107408
0.4401;-0.0733733
0.425;-0.0925208
0.3908;-0.0493862
0.3717;-0.076907
0.3515;-0.0718528
0.3074;-0.0175915
0.2587;-0.00121585
0.233;-0.0434773
0.2068;-0.0386507
0.152;0.0266933
0.0942;0.0413162
0.0647;-0.0108912
0.0352;-0.0064838
-0.0248;0.0635286
-0.2591;0.447403
-0.1802;-0.190742
-0.1282;-0.144678
-0.0775;-0.149644
0.0213;-0.260675
0.1159;-0.266522
0.1606;-0.173508
0.3167;-0.419881
0.3504;-0.180311
0.3803;-0.177386
0.499;-0.373041
0.5164;-0.173309
0.54;-0.189519
0.5526;-0.169685
0.5555;-0.150998
0.5488;-0.131068
0.533;-0.110764
0.522;-0.118975
0.509;-0.11328
0.4831;-0.0838362
0.4808;-0.130932
0.4957;-0.167814
0.5057;-0.159767
0.5193;-0.169267
0.5246;-0.153724
0.5241;-0.142311
0.517;-0.128305
0.5022;-0.110936
0.492;-0.118852
0.4665;-0.0846601
0.4512;-0.102991
0.4162;-0.0585488
0.3753;-0.0408015
0.3529;-0.0746179
0.3294;-0.0690576
0.2789;-0.0076221
0.2518;-0.050483
0.2242;-0.0454551
0.1969;-0.0420585
0.2058;-0.115896
0.2603;-0.215402
0.3284;-0.252981
0.4162;-0.305759
0.4408;-0.183269
0.4809;-0.220525
0.4972;-0.175618
0.5225;-0.197675
0.5387;-0.182174
0.5433;-0.159936
0.5455;-0.155738
0.5437;-0.14774
0.5395;-0.14258
0.5334;-0.138132
0.5149;-0.110814
0.5027;-0.121835
0.473;-0.0826169
0.4555;-0.10462
0.4365;-0.0989879
0.3935;-0.0447347
0.3697;-0.0797495
0.3186;-0.0176438
0.2912;-0.0610794
0.2629;-0.0551659
0.2336;-0.0488877
0.1718;0.0252964
0.1395;-0.0289283
0.0739;0.0474747
0.0403;-0.0115054
0.0067;-0.0064688
-0.0273;-0.00055515
-0.0964;0.0800581
-0.1597;0.0780329
-0.1322;-0.107626
-0.0754;-0.174708
-0.0473;-0.1215
0.0291;-0.229574
0.0522;-0.126465
0.0928;-0.167602
0.1277;-0.161501
0.143;-0.124667
0.1567;-0.1236
0.1898;-0.16746
0.1981;-0.119204
0.2046;-0.116682
0.2098;-0.114967
0.216;-0.118005
0.2166;-0.107003
0.2116;-0.0951586
0.2011;-0.0826842
0.1939;-0.0883011
0.1759;-0.0640891
0.1401;-0.0231891
0.1259;-0.0643221
0.0955;-0.0274098
0.0675;-0.0280436
0.0789;-0.108593
0.0901;-0.109918
0.0986;-0.105842
0.0975;-0.0865261
0.0913;-0.0754418
0.0867;-0.0779951
0.0747;-0.0614325
0.0674;-0.0697712
0.0503;-0.0476313
0.0299;-0.0379863
0.0186;-0.0545006
-0.0058;-0.0246377
-0.019;-0.0450482
0.0857;-0.296596
0.0547;-0.0205734
0.1181;-0.218942
0.2006;-0.269618
0.2478;-0.206222
0.2382;-0.0913007
0.2297;-0.0923406
0.208;-0.0627896
0.1947;-0.0776919
0.1642;-0.038799
0.1468;-0.0624624
0.109;-0.0160469
0.0884;-0.0474011
0.0449;0.0049014
-0.027;0.0724999
-0.0523;-0.0168789
-0.1025;0.0405023
-0.1799;0.106602
-0.2319;0.0637182
-0.2817;0.0669291
-0.3293;0.0698337
-0.3745;0.072001
-0.3961;0.028239
-0.437;0.0731925
-0.4565;0.0335458
-0.4929;0.0730522
-0.5262;0.0721103
-0.5184;-0.0110005
-0.499;-0.036861
-0.4165;-0.175228
-0.395;-0.0562552
-0.3548;-0.0995078
-0.316;-0.10237
-0.2972;-0.0650412
-0.2789;-0.0666468
-0.2433;-0.106465
-0.2261;-0.0721321
-0.1938;-0.10708
-0.1496;-0.137435
-0.1363;-0.0775622
-0.0699;-0.193687
-0.0687;-0.0634329
-0.0693;-0.0597083
-0.0708;-0.0576479
-0.0767;-0.0479245
-0.0809;-0.0506541
-0.1066;-0.0037458
-0.0657;-0.143048
-0.0343;-0.128741
-0.02;-0.0966758
-0.0068;-0.0964524
0.0357;-0.161445
0.0509;-0.109151
0.0604;-0.0992059
0.0631;-0.0860424
0.0651;-0.084975
0.0628;-0.0760614
0.0601;-0.0748864
0.0563;-0.0721446
0.0458;-0.0571925
0.0315;-0.0474632
0.0138;-0.0380151
0.0038;-0.051917
-0.0182;-0.0246079
-0.0429;-0.0154815
-0.0561;-0.0364734
-0.159;0.158441
-0.1914;0.0223968
-0.2067;-0.0094049
-0.2368;0.0248285
-0.2518;-0.0029956
-0.2666;-0.0010423
-0.296;0.0327157
-0.3251;0.0366433
-0.3663;0.0672064
-0.3917;0.0396123
-0.4035;0.014384
-0.4354;0.0595867
-0.4451;0.0168643
-0.4622;0.0344604
-0.4698;0.0168353
-0.4803;0.0244504
-0.4805;0.00412065
-0.4059;-0.156466
-0.3647;-0.095664
-0.3446;-0.0563067
-0.2869;-0.140018
-0.2682;-0.0646892
-0.2336;-0.101562
-0.2172;-0.0675138
-0.1461;-0.187506
-0.1341;-0.0710387
-0.1146;-0.0889064
-0.1065;-0.0672681
-0.0931;-0.0798316
-0.0829;-0.0749201
-0.0791;-0.0626506
-0.0741;-0.0657635
-0.0722;-0.0598124
-0.0725;-0.0553312
-0.0752;-0.0500886
-0.0808;-0.0434082
-0.089;-0.0369337
-0.094;-0.0425367
-0.1057;-0.0273288
-0.1123;-0.0364827
-0.1269;-0.0182292
-0.1432;-0.0123126
-0.1609;-0.0067772
-0.1702;-0.0220971
-0.1796;-0.0203973
-0.1993;0.00325735
